,Restaurant_id,City,Cuisine Style,Ranking,Price Range,Number of Reviews,Reviews,URL_TA,ID_TA,URL,nr_reviews,excellent,v_good,average,poor,terrible
6836,id_6836,Madrid,"['Cafe', 'Mediterranean', 'Contemporary']",3582.0,$,4.0,"[[], []]",/Restaurant_Review-g187514-d12699772-Reviews-Martin_s_Cake_Bar-Madrid.html,d12699772,https://www.tripadvisor.com//Restaurant_Review-g187514-d12699772-Reviews-Martin_s_Cake_Bar-Madrid.html,19,4,0,0,0,0
6837,id_6837,London,"['Chinese', 'Asian', 'Fusion', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",1534.0,$$ - $$$,219.0,"[['Good Sichuan', 'Pleasant dinner'], ['12/22/2017', '12/16/2017']]",/Restaurant_Review-g186338-d4374741-Reviews-Ma_La_Sichuan-London_England.html,d4374741,https://www.tripadvisor.com//Restaurant_Review-g186338-d4374741-Reviews-Ma_La_Sichuan-London_England.html,374,188,104,22,14,11
6838,id_6838,Budapest,"['European', 'Eastern European', 'Central European', 'Hungarian', 'Vegetarian Friendly', 'Gluten Free Options']",216.0,$$$$,378.0,"[['Hungarian Experience', 'Superb dinner'], ['12/17/2017', '11/01/2017']]",/Restaurant_Review-g274887-d696009-Reviews-Alabardos_Restaurant-Budapest_Central_Hungary.html,d696009,https://www.tripadvisor.com//Restaurant_Review-g274887-d696009-Reviews-Alabardos_Restaurant-Budapest_Central_Hungary.html,439,173,45,12,9,7
6839,id_6839,Luxembourg,,381.0,,3.0,"[[], []]",/Restaurant_Review-g190356-d12460295-Reviews-Carpe_Diem-Luxembourg_City.html,d12460295,https://www.tripadvisor.com//Restaurant_Review-g190356-d12460295-Reviews-Carpe_Diem-Luxembourg_City.html,4,2,1,1,0,0
6840,id_6840,Paris,"['Fast Food', 'European', 'Greek', 'Middle Eastern', 'Vegetarian Friendly', 'Vegan Options', 'Halal']",1026.0,$,148.0,"[['Best kebab', 'Scrumptuous place to eat casual or if fami...'], ['12/30/2017', '08/27/2017']]",/Restaurant_Review-g187147-d6845364-Reviews-Chez_Cleopatre-Paris_Ile_de_France.html,d6845364,https://www.tripadvisor.com//Restaurant_Review-g187147-d6845364-Reviews-Chez_Cleopatre-Paris_Ile_de_France.html,515,120,8,4,1,2
6841,id_6841,London,,7188.0,,10.0,"[['Expensive but delicious!', 'Great to see another branch!'], ['12/30/2017', '12/30/2017']]",/Restaurant_Review-g186338-d12831325-Reviews-Five_Guys-London_England.html,d12831325,https://www.tripadvisor.com//Restaurant_Review-g186338-d12831325-Reviews-Five_Guys-London_England.html,117,15,29,11,7,12
6842,id_6842,Warsaw,['European'],1964.0,$,,"[[], []]",/Restaurant_Review-g274856-d11956653-Reviews-Pod_Podkowa-Warsaw_Mazovia_Province_Central_Poland.html,d11956653,https://www.tripadvisor.com//Restaurant_Review-g274856-d11956653-Reviews-Pod_Podkowa-Warsaw_Mazovia_Province_Central_Poland.html,7,0,2,0,0,0
6843,id_6843,Barcelona,"['Mediterranean', 'Fusion', 'Spanish']",7.0,$$ - $$$,110.0,"[['Delicious and interesting night!', 'interestin experience'], ['01/09/2018', '01/07/2018']]",/Restaurant_Review-g187497-d11752110-Reviews-Rudi_of_Pirate_Cooking-Barcelona_Catalonia.html,d11752110,https://www.tripadvisor.com//Restaurant_Review-g187497-d11752110-Reviews-Rudi_of_Pirate_Cooking-Barcelona_Catalonia.html,228,144,7,3,0,1
6844,id_6844,Zurich,['Sushi'],415.0,$$ - $$$,19.0,"[['Favorite japanese restaurant in Zürich', 'Great food! Great value.'], ['12/23/2017', '07/12/2017']]",/Restaurant_Review-g188113-d12178165-Reviews-Maki_Haus-Zurich.html,d12178165,https://www.tripadvisor.com//Restaurant_Review-g188113-d12178165-Reviews-Maki_Haus-Zurich.html,28,10,4,0,1,0
6845,id_6845,Madrid,"['Bar', 'Mediterranean', 'European', 'Spanish']",7423.0,$$ - $$$,421.0,"[['Great olive bar', 'Great Vermut and Jamon but a little expens...'], ['10/29/2017', '06/23/2017']]",/Restaurant_Review-g187514-d2323730-Reviews-Taberna_Real-Madrid.html,d2323730,https://www.tripadvisor.com//Restaurant_Review-g187514-d2323730-Reviews-Taberna_Real-Madrid.html,596,51,49,22,8,26
6846,id_6846,Madrid,['Italian'],5808.0,,6.0,"[[], []]",/Restaurant_Review-g187514-d11817204-Reviews-La_Terraza_de_Pizza_Emporio-Madrid.html,d11817204,https://www.tripadvisor.com//Restaurant_Review-g187514-d11817204-Reviews-La_Terraza_de_Pizza_Emporio-Madrid.html,0,0,0,0,0,0
6847,id_6847,Paris,"['Sushi', 'Japanese']",8931.0,,22.0,"[['After a long week this was a welcome rewar...', 'Best Sushi In Paris'], ['10/25/2015', '04/13/2015']]",/Restaurant_Review-g187147-d5895323-Reviews-Enjoy_Sushi-Paris_Ile_de_France.html,d5895323,https://www.tripadvisor.com//Restaurant_Review-g187147-d5895323-Reviews-Enjoy_Sushi-Paris_Ile_de_France.html,25,5,0,0,0,0
6848,id_6848,London,['British'],16196.0,$$$$,27.0,"[['Brunch deal with bottomless presecco', 'Horrible little place'], ['03/13/2017', '05/09/2017']]",/Restaurant_Review-g186338-d731799-Reviews-Tophams_Restaurant_Bar-London_England.html,d731799,https://www.tripadvisor.com//Restaurant_Review-g186338-d731799-Reviews-Tophams_Restaurant_Bar-London_England.html,29,0,1,5,11,9
6849,id_6849,Berlin,"['German', 'Vegetarian Friendly']",227.0,$$ - $$$,52.0,"[['Scenic place'], ['12/11/2016']]",/Restaurant_Review-g187323-d7254454-Reviews-Clubrestaurant_am_Wannsee-Berlin.html,d7254454,https://www.tripadvisor.com//Restaurant_Review-g187323-d7254454-Reviews-Clubrestaurant_am_Wannsee-Berlin.html,187,10,2,2,0,0
6850,id_6850,Vienna,,2234.0,,3.0,"[[], []]",/Restaurant_Review-g190454-d12402757-Reviews-Cafe_Bar_Augenblick-Vienna.html,d12402757,https://www.tripadvisor.com//Restaurant_Review-g190454-d12402757-Reviews-Cafe_Bar_Augenblick-Vienna.html,3,2,1,0,0,0
6851,id_6851,Warsaw,,2050.0,,7.0,"[['Regional food'], ['03/16/2016']]",/Restaurant_Review-g274856-d8015552-Reviews-Checz_Kaszebsko_Restaurant-Warsaw_Mazovia_Province_Central_Poland.html,d8015552,https://www.tripadvisor.com//Restaurant_Review-g274856-d8015552-Reviews-Checz_Kaszebsko_Restaurant-Warsaw_Mazovia_Province_Central_Poland.html,0,0,0,0,0,0
6852,id_6852,Amsterdam,"['European', 'Dutch', 'Vegetarian Friendly', 'Gluten Free Options']",376.0,$$ - $$$,183.0,"[['Very nice food and service', 'Squeeze in a visit'], ['12/05/2017', '10/14/2017']]",/Restaurant_Review-g188590-d2634499-Reviews-Noordwest-Amsterdam_North_Holland_Province.html,d2634499,https://www.tripadvisor.com//Restaurant_Review-g188590-d2634499-Reviews-Noordwest-Amsterdam_North_Holland_Province.html,224,39,28,9,7,5
6853,id_6853,Rome,['Italian'],1119.0,$$$$,202.0,"[['Good beer, great food, strange atmosphere', 'Great food, excellent service'], ['06/28/2017', '06/04/2017']]",/Restaurant_Review-g187791-d1180834-Reviews-Atlas_Coelestis-Rome_Lazio.html,d1180834,https://www.tripadvisor.com//Restaurant_Review-g187791-d1180834-Reviews-Atlas_Coelestis-Rome_Lazio.html,240,1,2,0,0,0
6854,id_6854,Barcelona,['Japanese'],2391.0,$$ - $$$,46.0,"[['Nice restaurant', 'Great value for money and delicious!'], ['09/04/2017', '05/01/2016']]",/Restaurant_Review-g187497-d6373188-Reviews-Maruya-Barcelona_Catalonia.html,d6373188,https://www.tripadvisor.com//Restaurant_Review-g187497-d6373188-Reviews-Maruya-Barcelona_Catalonia.html,52,4,3,0,0,0
6855,id_6855,London,,12591.0,,,"[['A Step Back in Time'], ['01/28/2017']]",/Restaurant_Review-g186338-d12091118-Reviews-Red_Lion-London_England.html,d12091118,https://www.tripadvisor.com//Restaurant_Review-g186338-d12091118-Reviews-Red_Lion-London_England.html,115,30,23,12,5,24
6856,id_6856,London,['Indian'],12094.0,,11.0,"[['Small but a very good range of drinks', 'Nice Pub Just Yards from Fenchurch Street'], ['05/26/2017', '04/10/2017']]",/Restaurant_Review-g186338-d3844859-Reviews-East_India_Arms-London_England.html,d3844859,https://www.tripadvisor.com//Restaurant_Review-g186338-d3844859-Reviews-East_India_Arms-London_England.html,14,6,5,2,1,0
6857,id_6857,London,"['Cafe', 'British', 'Vegetarian Friendly', 'Vegan Options']",3255.0,$,47.0,"[['Amazing burgers!', 'Amazing food and great atmosphere!'], ['09/02/2017', '08/25/2017']]",/Restaurant_Review-g186338-d4137228-Reviews-Cafe_Pronto-London_England.html,d4137228,https://www.tripadvisor.com//Restaurant_Review-g186338-d4137228-Reviews-Cafe_Pronto-London_England.html,75,63,7,1,0,1
6858,id_6858,Prague,,3511.0,,13.0,"[['Good looking restaurant, terrible waiter', 'Great tavern'], ['10/13/2017', '09/26/2017']]",/Restaurant_Review-g274707-d11870770-Reviews-Delphi_Restaurant-Prague_Bohemia.html,d11870770,https://www.tripadvisor.com//Restaurant_Review-g274707-d11870770-Reviews-Delphi_Restaurant-Prague_Bohemia.html,32,3,2,1,2,5
6859,id_6859,Madrid,"['Fast Food', 'European']",8472.0,,44.0,"[['Not suitable for business meeting', 'Awful'], ['05/29/2017', '11/05/2017']]",/Restaurant_Review-g187514-d1770272-Reviews-Passionfood-Madrid.html,d1770272,https://www.tripadvisor.com//Restaurant_Review-g187514-d1770272-Reviews-Passionfood-Madrid.html,72,0,0,1,3,4
6860,id_6860,Madrid,"['Mediterranean', 'Spanish', 'Italian']",7828.0,$$ - $$$,72.0,"[['Best meal I had in Madrid', 'Pretty average'], ['07/29/2014', '07/17/2014']]",/Restaurant_Review-g187514-d805870-Reviews-Tijcal-Madrid.html,d805870,https://www.tripadvisor.com//Restaurant_Review-g187514-d805870-Reviews-Tijcal-Madrid.html,71,1,6,5,0,4
6861,id_6861,Rome,"['Italian', 'Mediterranean', 'Vegetarian Friendly', 'Gluten Free Options']",895.0,$$ - $$$,1803.0,"[['Wonderful, delicious, affordable lunch on...', 'Good local fare'], ['12/02/2017', '10/11/2017']]",/Restaurant_Review-g187791-d716407-Reviews-Sora_Lella-Rome_Lazio.html,d716407,https://www.tripadvisor.com//Restaurant_Review-g187791-d716407-Reviews-Sora_Lella-Rome_Lazio.html,2912,142,105,38,20,28
6862,id_6862,Zurich,"['European', 'Central European', 'Vegetarian Friendly', 'Vegan Options']",76.0,$$$$,217.0,"[['Terrific Steak Tartare', 'Super nice evening'], ['11/29/2017', '10/30/2017']]",/Restaurant_Review-g188113-d2316557-Reviews-Le_Chef-Zurich.html,d2316557,https://www.tripadvisor.com//Restaurant_Review-g188113-d2316557-Reviews-Le_Chef-Zurich.html,323,33,10,4,3,1
6863,id_6863,Rome,['Italian'],4775.0,,3.0,"[[], []]",/Restaurant_Review-g187791-d12623712-Reviews-Ali_Baba_Ristorante_Bar-Rome_Lazio.html,d12623712,https://www.tripadvisor.com//Restaurant_Review-g187791-d12623712-Reviews-Ali_Baba_Ristorante_Bar-Rome_Lazio.html,1067,23,12,8,1,5
6864,id_6864,Madrid,"['Caribbean', 'Peruvian', 'Latin', 'Venezuelan', 'South American', 'Central American', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options']",333.0,$$ - $$$,527.0,"[['Not a lot of traffic', 'Great ambience and food'], ['02/20/2017', '02/17/2017']]",/Restaurant_Review-g187514-d2283487-Reviews-La_Candelita-Madrid.html,d2283487,https://www.tripadvisor.com//Restaurant_Review-g187514-d2283487-Reviews-La_Candelita-Madrid.html,0,0,0,0,0,0
6865,id_6865,London,"['Italian', 'Pizza', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",2163.0,$$ - $$$,111.0,"[['Super fast service & great quality', 'Nice afternoon meal'], ['11/25/2017', '11/22/2017']]",/Restaurant_Review-g186338-d10317282-Reviews-ASK_Italian_London_The_O2-London_England.html,d10317282,https://www.tripadvisor.com//Restaurant_Review-g186338-d10317282-Reviews-ASK_Italian_London_The_O2-London_England.html,269,120,70,31,19,20
6866,id_6866,London,"['Italian', 'Mediterranean', 'Wine Bar', 'Vegetarian Friendly']",3710.0,$$ - $$$,62.0,"[['Nice place for a pre-dinner drink!', 'Italian food'], ['11/13/2017', '10/19/2017']]",/Restaurant_Review-g186338-d7259635-Reviews-Bacchus_Lounge-London_England.html,d7259635,https://www.tripadvisor.com//Restaurant_Review-g186338-d7259635-Reviews-Bacchus_Lounge-London_England.html,0,0,0,0,0,0
6867,id_6867,Helsinki,"['Asian', 'Vietnamese', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",122.0,$,87.0,"[['Excellent authentic Asian', 'Very interesting vietnamese lunch'], ['12/16/2017', '11/22/2017']]",/Restaurant_Review-g189934-d7594427-Reviews-Lie_Mi-Helsinki_Uusimaa.html,d7594427,https://www.tripadvisor.com//Restaurant_Review-g189934-d7594427-Reviews-Lie_Mi-Helsinki_Uusimaa.html,131,38,34,5,0,6
6868,id_6868,Paris,"['French', 'European', 'Vegetarian Friendly', 'Gluten Free Options']",1860.0,$$$$,804.0,"[['Beautiful restaurant, nice food', 'parisian restaurent'], ['01/07/2018', '10/20/2017']]",/Restaurant_Review-g187147-d1840021-Reviews-Le_Dome_Du_Marais-Paris_Ile_de_France.html,d1840021,https://www.tripadvisor.com//Restaurant_Review-g187147-d1840021-Reviews-Le_Dome_Du_Marais-Paris_Ile_de_France.html,911,96,99,56,21,20
6869,id_6869,Milan,['Fast Food'],3965.0,$,43.0,"[['Highly recommendable!'], ['06/28/2017']]",/Restaurant_Review-g187849-d4914973-Reviews-Giovanni_Rana_Rozzano-Milan_Lombardy.html,d4914973,https://www.tripadvisor.com//Restaurant_Review-g187849-d4914973-Reviews-Giovanni_Rana_Rozzano-Milan_Lombardy.html,56,0,1,0,0,0
6870,id_6870,Milan,['Italian'],3217.0,$$ - $$$,22.0,"[['Visit at Milan', 'Best tiramisu'], ['07/30/2017', '12/27/2015']]",/Restaurant_Review-g187849-d2620195-Reviews-Melabevo-Milan_Lombardy.html,d2620195,https://www.tripadvisor.com//Restaurant_Review-g187849-d2620195-Reviews-Melabevo-Milan_Lombardy.html,27,1,1,0,0,0
6871,id_6871,Warsaw,"['Bar', 'Pub']",1946.0,,,"[['A good place to try local craft beers'], ['09/19/2017']]",/Restaurant_Review-g274856-d12902828-Reviews-Craft_Rock_Multitap-Warsaw_Mazovia_Province_Central_Poland.html,d12902828,https://www.tripadvisor.com//Restaurant_Review-g274856-d12902828-Reviews-Craft_Rock_Multitap-Warsaw_Mazovia_Province_Central_Poland.html,1,0,0,1,0,0
6872,id_6872,Milan,"['Italian', 'Seafood', 'Mediterranean', 'Vegetarian Friendly']",1182.0,$$ - $$$,283.0,"[['Lunch', 'Great meal, service and very friendly owne...'], ['05/20/2017', '03/22/2017']]",/Restaurant_Review-g187849-d2075706-Reviews-Trattoria_Montina-Milan_Lombardy.html,d2075706,https://www.tripadvisor.com//Restaurant_Review-g187849-d2075706-Reviews-Trattoria_Montina-Milan_Lombardy.html,343,18,1,2,2,2
6873,id_6873,Warsaw,,1451.0,,8.0,"[[], []]",/Restaurant_Review-g274856-d8800773-Reviews-Sola_Smazalnia_Ryb-Warsaw_Mazovia_Province_Central_Poland.html,d8800773,https://www.tripadvisor.com//Restaurant_Review-g274856-d8800773-Reviews-Sola_Smazalnia_Ryb-Warsaw_Mazovia_Province_Central_Poland.html,14,5,3,4,2,0
6874,id_6874,Barcelona,,2463.0,,13.0,"[[], []]",/Restaurant_Review-g187497-d11912992-Reviews-Gran_Bodega_Aregall-Barcelona_Catalonia.html,d11912992,https://www.tripadvisor.com//Restaurant_Review-g187497-d11912992-Reviews-Gran_Bodega_Aregall-Barcelona_Catalonia.html,20,1,0,0,0,0
6875,id_6875,Budapest,"['International', 'European', 'Delicatessen', 'Contemporary', 'Eastern European', 'Central European', 'Hungarian', 'Vegetarian Friendly']",1650.0,$$ - $$$,5.0,"[['visiting your aunt for a great dinner', 'Classy yet hearty dishes, top-notch hostin...'], ['01/21/2015', '01/08/2013']]",/Restaurant_Review-g274887-d3645100-Reviews-Repeta_Home_Dining-Budapest_Central_Hungary.html,d3645100,https://www.tripadvisor.com//Restaurant_Review-g274887-d3645100-Reviews-Repeta_Home_Dining-Budapest_Central_Hungary.html,5,4,1,0,0,0
6876,id_6876,Paris,"['Japanese', 'Sushi', 'Asian', 'Vegetarian Friendly']",2607.0,$$ - $$$,192.0,"[['Good yakitori at Le Marais', 'Good Choice when tired of French Food'], ['12/27/2017', '11/05/2017']]",/Restaurant_Review-g187147-d782264-Reviews-Kyo-Paris_Ile_de_France.html,d782264,https://www.tripadvisor.com//Restaurant_Review-g187147-d782264-Reviews-Kyo-Paris_Ile_de_France.html,221,12,19,11,0,1
6877,id_6877,Prague,"['European', 'Central European', 'Vegetarian Friendly', 'Gluten Free Options']",776.0,$$ - $$$,113.0,"[['Great food, attentive service', 'Best meal in Prague'], ['11/06/2017', '08/07/2017']]",/Restaurant_Review-g274707-d1314963-Reviews-Argument-Prague_Bohemia.html,d1314963,https://www.tripadvisor.com//Restaurant_Review-g274707-d1314963-Reviews-Argument-Prague_Bohemia.html,133,49,19,5,3,1
6878,id_6878,Berlin,,2124.0,,22.0,"[['The best goose and bolete soup'], ['12/12/2014']]",/Restaurant_Review-g187323-d5824599-Reviews-Restaurant_Brentano-Berlin.html,d5824599,https://www.tripadvisor.com//Restaurant_Review-g187323-d5824599-Reviews-Restaurant_Brentano-Berlin.html,36,1,0,0,0,0
6879,id_6879,Paris,,9765.0,,47.0,"[['Great food', 'Reasonable but nothing special'], ['08/28/2017', '02/13/2017']]",/Restaurant_Review-g187147-d10681483-Reviews-Thai_Basilic-Paris_Ile_de_France.html,d10681483,https://www.tripadvisor.com//Restaurant_Review-g187147-d10681483-Reviews-Thai_Basilic-Paris_Ile_de_France.html,77,0,1,1,1,1
6880,id_6880,Stockholm,['Sushi'],657.0,$,21.0,"[['Very good foor, but expensive', 'À short stay in Stockholm'], ['03/13/2017', '08/11/2017']]",/Restaurant_Review-g189852-d5952862-Reviews-Pong_Bar_Sushi-Stockholm.html,d5952862,https://www.tripadvisor.com//Restaurant_Review-g189852-d5952862-Reviews-Pong_Bar_Sushi-Stockholm.html,70,7,9,4,3,0
6881,id_6881,Madrid,"['Asian', 'Thai', 'Healthy']",2016.0,$,71.0,"[['We loved the food!', 'Very good'], ['12/28/2017', '12/15/2017']]",/Restaurant_Review-g187514-d8825778-Reviews-Padthaiwok_Madrid_Malasana-Madrid.html,d8825778,https://www.tripadvisor.com//Restaurant_Review-g187514-d8825778-Reviews-Padthaiwok_Madrid_Malasana-Madrid.html,0,0,0,0,0,0
6882,id_6882,Paris,['Japanese'],6337.0,$$ - $$$,13.0,"[['Very good sushi'], ['08/04/2017']]",/Restaurant_Review-g187147-d10200214-Reviews-Pause_Sushi-Paris_Ile_de_France.html,d10200214,https://www.tripadvisor.com//Restaurant_Review-g187147-d10200214-Reviews-Pause_Sushi-Paris_Ile_de_France.html,20,1,0,0,0,0
6883,id_6883,Lyon,['French'],1827.0,,15.0,"[['Fantastic egg w/mushroom dish!', 'Perfect.'], ['06/05/2015', '09/12/2014']]",/Restaurant_Review-g187265-d3708240-Reviews-Au_Bon_Temps-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d3708240,https://www.tripadvisor.com//Restaurant_Review-g187265-d3708240-Reviews-Au_Bon_Temps-Lyon_Rhone_Auvergne_Rhone_Alpes.html,15,2,0,0,0,0
6884,id_6884,Madrid,,1758.0,,33.0,"[['Fantastic local Spanish run restaurant.'], ['02/28/2017']]",/Restaurant_Review-g187514-d5486245-Reviews-Mar_Rojo-Madrid.html,d5486245,https://www.tripadvisor.com//Restaurant_Review-g187514-d5486245-Reviews-Mar_Rojo-Madrid.html,55,2,1,0,0,0
6885,id_6885,Edinburgh,"['British', 'Scottish', 'Bar', 'Pub', 'International', 'Vegetarian Friendly']",1014.0,$$ - $$$,108.0,"[['Dreadful Service, okay food', 'NIce Breakfast, but limited options'], ['10/12/2017', '09/18/2017']]",/Restaurant_Review-g186525-d2435063-Reviews-The_Waiting_Room-Edinburgh_Scotland.html,d2435063,https://www.tripadvisor.com//Restaurant_Review-g186525-d2435063-Reviews-The_Waiting_Room-Edinburgh_Scotland.html,150,58,43,25,7,14
6886,id_6886,Berlin,"['German', 'Bar', 'Pub', 'European', 'Central European']",2284.0,$,32.0,"[['Surprisingly good food and beer', 'A lovely little bar - good drinks and good...'], ['07/11/2017', '05/09/2017']]",/Restaurant_Review-g187323-d4844422-Reviews-Marktschenke-Berlin.html,d4844422,https://www.tripadvisor.com//Restaurant_Review-g187323-d4844422-Reviews-Marktschenke-Berlin.html,59,10,10,0,1,2
6887,id_6887,London,['Italian'],11431.0,$,7.0,"[['Great Italian Food made with love! Come ma...', 'Wonderful Italian cafe'], ['11/09/2017', '07/28/2017']]",/Restaurant_Review-g186338-d12584599-Reviews-L_Oasi_Dei_Sapori-London_England.html,d12584599,https://www.tripadvisor.com//Restaurant_Review-g186338-d12584599-Reviews-L_Oasi_Dei_Sapori-London_England.html,18,11,3,0,0,1
6888,id_6888,Warsaw,"['Polish', 'European']",964.0,$$$$,11.0,"[['Great treat', 'GREAT AS FOR HOTEL'], ['12/19/2017', '09/25/2016']]",/Restaurant_Review-g274856-d10621414-Reviews-Polska_Restaurant-Warsaw_Mazovia_Province_Central_Poland.html,d10621414,https://www.tripadvisor.com//Restaurant_Review-g274856-d10621414-Reviews-Polska_Restaurant-Warsaw_Mazovia_Province_Central_Poland.html,19,1,1,1,1,0
6889,id_6889,Prague,"['European', 'Czech', 'Central European', 'Vegetarian Friendly']",1397.0,$$ - $$$,71.0,"[['Wonderful Breakfast', 'Average but convenient'], ['09/09/2017', '02/24/2017']]",/Restaurant_Review-g274707-d4793183-Reviews-Vienna_House_Diplomat_Prague_Restaurant-Prague_Bohemia.html,d4793183,https://www.tripadvisor.com//Restaurant_Review-g274707-d4793183-Reviews-Vienna_House_Diplomat_Prague_Restaurant-Prague_Bohemia.html,90,11,13,7,2,2
6890,id_6890,Milan,"['Pub', 'Wine Bar', 'Italian', 'Bar', 'Mediterranean']",1267.0,$$ - $$$,143.0,"[['Small nice wine bar with good food', 'Great place to dine and enjoy'], ['12/26/2017', '06/26/2017']]",/Restaurant_Review-g187849-d4553562-Reviews-Wine_Road-Milan_Lombardy.html,d4553562,https://www.tripadvisor.com//Restaurant_Review-g187849-d4553562-Reviews-Wine_Road-Milan_Lombardy.html,165,12,8,1,0,0
6891,id_6891,London,,12396.0,,,"[['Hot Chocolate.'], ['12/12/2015']]",/Restaurant_Review-g186338-d4925008-Reviews-Fw2_Cafe-London_England.html,d4925008,https://www.tripadvisor.com//Restaurant_Review-g186338-d4925008-Reviews-Fw2_Cafe-London_England.html,0,0,0,0,0,0
6892,id_6892,Paris,['French'],8172.0,,2.0,"[[], []]",/Restaurant_Review-g187147-d4164862-Reviews-Compagnons_du_Tour-Paris_Ile_de_France.html,d4164862,https://www.tripadvisor.com//Restaurant_Review-g187147-d4164862-Reviews-Compagnons_du_Tour-Paris_Ile_de_France.html,2,2,0,0,0,0
